experiment_id,nsc,highest_tested_concentration,cell_line,log_ec50,response_zero,response_inflection,hill_slope,log_ic50
31617,764091,1.00E-05,NCI-H1048,-7.172830338,4.171675354,99.42708206,-0.965189233,-7.136856041
33850,764820,1.00E-05,NCI-H1048,-6.113832929,5.714388656,94.43792637,-1.892217185,-6.124249298
34004,764823,1.00E-05,NCI-H1048,-4.874061743,-141.0126286,97.42256573,-2.03843695,-5.249900213
31540,764090,1.00E-05,NCI-H1048,-5.168636425,7.451053689,97.92848584,-2.417856297,-5.159251453
33080,764608,1.00E-05,NCI-H1048,-7.854567423,5.098782414,97.79286155,-8.917976938,-7.812181157
34851,765775,1.00E-05,NCI-H1048,-8.608239369,1.035679184,138.6867772,-1.565377349,-8.434629105
35775,766255,1.00E-05,NCI-H1048,-4.432790327,-276.9326525,97.45035018,-1.060178101,-5.274490686
30154,763525,1.00E-05,NCI-H1048,-6.859562992,13.98758923,109.6657614,-0.586698078,-6.483269364
31078,764037,1.00E-05,NCI-H1048,-5.800699166,1.220299222,98.34588198,-7.53781028,-5.732566206
33619,764764,1.00E-05,NCI-H1048,-5.571019153,19.06860587,101.6522272,-4.068561356,-5.534171944
35929,766271,1.00E-05,NCI-H1048,-5.161507476,-18.47860359,98.66656154,-4.305340071,-5.25161081
35852,766270,1.00E-05,NCI-H1048,-5.485875018,-6.052082846,89.60911375,-2.422780927,-5.58261881
36006,766288,1.00E-05,NCI-H1048,-5.106920009,19.09574198,98.39944263,-1.988048806,-5.009926258
30231,763526,1.00E-05,NCI-H1048,-5.554423237,-0.395469804,98.09918486,-3.169911613,-5.598472025
35390,765948,1.00E-05,NCI-H1048,-5.963463525,-5.175304346,105.1649786,-1.315968258,-5.964996171
37854,767599,1.00E-05,NCI-H1048,-6.251755256,46.57276074,102.1029639,-1.310195208,-5.285514802
38547,767952,1.00E-05,NCI-H1048,-5.311297465,-18.91709293,101.3179238,-1.005106363,-5.438599852
39779,768593,1.00E-05,NCI-H1048,-3.946802359,-268.9773879,100.4762991,-0.685125628,-5.141285896
40395,771750,1.00E-05,NCI-H1048,-7.187449695,4.866386159,71.23945515,-2.393424743,-7.32822915
40626,772196,1.00E-05,NCI-H1048,-7.200127427,-4.141624474,102.011997,-0.72931805,-7.22305986
41242,772469,1.00E-05,NCI-H1048,-4.582770821,-59.08254496,101.372709,-0.755431244,-5.018726164
42243,773094,1.00E-05,NCI-H1048,-6.747590623,13.35249092,101.0525914,-2.469525385,-6.661444546
38085,767745,1.00E-05,NCI-H1048,-7.421630223,7.114681606,97.4431999,-3.156798925,-7.421752852
38393,767898,1.00E-05,NCI-H1048,-6.102832126,17.98613564,102.4175445,-0.65558257,-5.76537198
39933,771532,1.00E-05,NCI-H1048,-6.585556915,8.797087815,97.35958192,-0.639671982,-6.491332841
41088,772291,1.00E-05,NCI-H1048,-6.749886818,7.612725599,99.84100192,-3.958064903,-6.688157713
37931,767600,1.00E-05,NCI-H1048,-4.144392204,-397.3614965,103.654194,-0.723919133,-5.431054034
38316,767897,1.00E-05,NCI-H1048,-3.585332661,-76.88338093,127.7024522,-0.147603388,-5.028753912
40780,772198,1.00E-05,NCI-H1048,-0.707071882,-357.9655503,190.5114254,-0.091280861,-5.781053497
41165,772351,1.00E-05,NCI-H1048,-7.688135217,3.920672787,100.2447591,-5.029465657,-7.636589929
42012,772920,1.00E-05,NCI-H1048,-5.836526837,-3.112967718,96.53036294,-1.713079101,-5.861998422
40010,771644,1.00E-05,NCI-H1048,-7.04984499,0.161394744,93.45853396,-3.419125516,-7.107921873
40318,771652,1.00E-05,NCI-H1048,-5.060997928,5.066171024,97.48007179,-2.302130353,-5.065839393
16641,755843,1.00E-05,NCI-H1048,-5.416220072,-2.591546275,96.39662742,-3.721683667,-5.400559435
19692,757043,1.00E-05,NCI-H1048,-10.94968671,-24.60421993,251.5752308,-0.167727855,-8.374694959
20002,757296,1.00E-05,NCI-H1048,-7.143557196,2.248311634,94.53675616,-2.118626998,-7.16009502
20235,757363,1.00E-05,NCI-H1048,-5.187135658,-50.75289815,98.58348443,-1.409753694,-5.418972299
42320,773095,1.00E-05,NCI-H1048,-10.00014446,-3.398094878,262.8099196,-0.40259971,-8.494796824
975,14229,1.00E-05,NCI-H1048,-5.054982093,18.11725816,100.6919685,-4.036560045,-5.00878856
41935,772887,1.00E-05,NCI-H1048,-5.655958942,40.1931337,100.0203496,-1.960356735,-5.211084739
32079,764238,1.00E-05,NCI-H1048,-5.565287185,-2.939534036,100.1427076,-2.711697993,-5.604602442
41627,772595,1.00E-05,NCI-H1048,-7.565074914,0.755672148,101.6188212,-2.249873042,-7.566697504
42628,773230,1.00E-05,NCI-H1048,-5.18976866,-24.39027768,97.10844286,-1.940480793,-5.308441223
43013,773265,1.00E-05,NCI-H1048,-6.359347544,2.544084341,97.32944794,-3.125751808,-6.326806071
8990,683863,1.00E-05,NCI-H1048,-7.001846192,-0.894666989,95.15503731,-1.512107302,-7.049970168
3678,118218,1.00E-05,NCI-H1048,-5.424155852,-20.49100464,101.1910973,-1.130398249,-5.5580925
25786,760764,1.00E-05,NCI-H1048,-7.373533624,4.482123876,100.9972416,-2.073469429,-7.336581863
255,755,1.00E-05,NCI-H1092,-5.611958521,19.36439698,103.9846404,-0.922735906,-5.328635821
7979,613327,1.00E-05,NCI-H1092,-7.919200723,30.8352922,102.478607,-1.362629405,-7.561169277
1580,26980,1.00E-05,NCI-H1092,-4.07518574,-176.7241838,139.3100197,-0.1807268,-6.317583046
6566,279836,1.00E-05,NCI-H1092,-13.00105885,-12.53710977,973.7791738,-0.215789506,-7.569902246
12488,754143,1.00E-05,NCI-H1092,-8.788868247,3.751294026,132.8236166,-1.892459235,-8.614904815
3135,82151,1.00E-05,NCI-H1092,-7.287319514,6.131375983,103.4869795,-1.205901753,-7.204600891
3909,122819,1.00E-05,NCI-H1092,-7.257356237,16.51379481,105.0176492,-0.994581575,-7.032208139
2377,49842,1.00E-05,NCI-H1092,-10.19621231,27.76337035,215.7825911,-0.414710448,-8.07185604
1346,24559,1.00E-05,NCI-H1092,-7.650372142,13.53935522,99.15782639,-2.465472661,-7.58365448
7189,608210,1.00E-05,NCI-H1092,-6.925990303,38.28301489,102.9729979,-0.914464836,-6.171536547
22058,758252,1.00E-05,NCI-H1092,-7.387365128,7.34549117,98.64935988,-2.561537652,-7.352923198
801,9706,1.00E-05,NCI-H1092,-6.154947632,43.39848927,97.3660047,-1.216497614,-5.436133767
7430,609699,1.00E-05,NCI-H1092,-11.47829214,9.458379226,1108.150651,-0.406790638,-7.976706377
5531,180973,0.0002,NCI-H1092,-5.453494925,-0.394702514,96.71395609,-6.051330563,-5.40443153
7431,609699,1.00E-05,NCI-H1092,-10.99973868,11.18444657,908.6603224,-0.455895798,-8.024523569
5532,180973,0.0002,NCI-H1092,-5.173204694,-0.599256911,95.060359,-3.470398632,-5.228200625
4147,123127,1.00E-05,NCI-H1092,-7.268320454,9.181210194,105.1856912,-1.652737282,-7.169236167
4148,123127,1.00E-05,NCI-H1092,-7.268374338,9.880166447,99.35292894,-1.689006983,-7.197090816
5535,180973,0.0002,NCI-H1092,-5.420272465,-0.567873648,104.0699116,-6.027019085,-5.373661729
4150,123127,1.00E-05,NCI-H1092,-7.038138601,7.985463479,97.76077045,-1.038612481,-6.986820737
5536,180973,0.0002,NCI-H1092,-5.093413196,0.03464896,98.13579042,-8.066667908,-5.018579565
7436,609699,1.00E-05,NCI-H1092,-11.49286353,0.828402083,734.2640206,-0.298466144,-7.644932465
4151,123127,1.00E-05,NCI-H1092,-7.314885278,7.5045866,103.9730817,-1.376159983,-7.223624892
7437,609699,1.00E-05,NCI-H1092,-11.56000385,5.162432296,776.2686455,-0.313714162,-7.688315928
24929,759676,1.00E-05,NCI-H1092,-5.950655028,22.44382379,105.0129136,-0.565682765,-5.413479433
26961,761193,1.00E-05,NCI-H1092,-5.368143231,14.24134951,98.2550734,-1.94495399,-5.275162654
28674,761931,1.00E-05,NCI-H1092,-5.435506723,44.53351462,98.85830354,-2.318669042,-5.011833412
2046,36405,1.00E-05,NCI-H1092,-6.361516712,0.216553312,98.76123554,-1.928239453,-6.352883662
25396,760144,1.00E-05,NCI-H1092,-5.148010995,-4.043920013,92.90609968,-4.353992307,-5.228042375
13035,754349,1.00E-05,NCI-H1092,-5.611723225,29.68110344,97.7265264,-2.159923631,-5.411975096
13351,754353,1.00E-05,NCI-H1092,-5.536949363,8.960776687,95.67636124,-1.225542663,-5.501038017
17660,756643,1.00E-05,NCI-H1092,-7.407796671,43.66775364,100.4107984,-1.676506789,-6.838007599
18365,756652,1.00E-05,NCI-H1092,-5.940902245,38.20637303,99.72444086,-0.884691737,-5.199639583
18756,756658,1.00E-05,NCI-H1092,-5.146718982,-19.46791448,98.1900217,-4.666670261,-5.249724718
22504,758257,1.00E-05,NCI-H1092,-7.690157539,19.91841627,101.5146084,-2.010891851,-7.552316248
25709,760536,1.00E-05,NCI-H1092,-5.971393555,19.15170813,101.6993048,-0.702192165,-5.642801426
26570,761188,1.00E-05,NCI-H1092,-4.785606024,-87.91817764,101.7782583,-1.528142136,-5.093579559
12644,754344,1.00E-05,NCI-H1092,-7.470778313,35.1841894,103.7240733,-1.97255534,-7.115234466
14135,754364,1.00E-05,NCI-H1092,-5.231595039,-24.88064543,100.8242274,-1.331285139,-5.36256675
18677,756657,1.00E-05,NCI-H1092,-4.526967078,-414.9659615,100.7246205,-1.311545754,-5.324473102
13667,754357,1.00E-05,NCI-H1092,-4.801582759,-162.2579331,97.50365011,-1.875450882,-5.222662062
22816,758487,1.00E-05,NCI-H1092,-5.458082346,0.147898079,100.7435696,-7.629505654,-5.405636574
28752,762151,1.00E-05,NCI-H1092,-0.580493464,-5807.175018,106.4829786,-0.40267654,-5.605394253
24772,759674,1.00E-05,NCI-H1092,-5.674865827,0.10238189,100.4169762,-3.545514854,-5.690439921
16564,755775,1.00E-05,NCI-H1092,-3.551301707,-2152.725595,99.62129517,-0.927089502,-5.373886164
22425,758256,1.00E-05,NCI-H1092,-6.3035811,33.80557553,103.5619555,-1.65265131,-5.980884854
25553,760443,1.00E-05,NCI-H1092,-5.847384555,-6.740568879,116.8867228,-0.317968363,-5.621641256
23679,758873,1.00E-05,NCI-H1092,-3.860629086,-928.8752429,95.11201593,-1.004711757,-5.249305867
12018,751249,1.00E-05,NCI-H1092,-5.958239152,2.835806702,98.7231836,-0.635153789,-5.935252337
14370,754367,1.00E-05,NCI-H1092,-5.642797119,43.11032471,99.81520952,-2.522209845,-5.185019326
28908,762153,1.00E-05,NCI-H1092,-5.881258875,-2.31495561,99.92824019,-2.366333266,-5.871504984
23442,758774,1.00E-05,NCI-H1092,-6.244980821,4.116564154,104.9259735,-1.838468896,-6.191064275
13509,754355,1.00E-05,NCI-H1092,-5.572607497,40.0610322,99.55508079,-1.98861318,-5.145957845
14214,754365,1.00E-05,NCI-H1092,-6.623313802,3.036677417,98.36333902,-1.214230707,-6.615541671
17581,756642,1.00E-05,NCI-H1092,-5.871392285,8.211042282,103.7600814,-2.041542496,-5.789777342
22974,758489,1.00E-05,NCI-H1092,-6.996645884,35.23076037,101.16078,-1.149795475,-6.507044136
24380,759657,1.00E-05,NCI-H1092,-7.51859573,2.580521609,107.0833141,-1.384309646,-7.463998796
29536,762598,1.00E-05,NCI-H1092,-7.764787827,35.63991198,97.35634306,-2.685493616,-7.509429934
12409,753686,1.00E-05,NCI-H1092,-5.540335192,44.75086431,102.0138195,-2.399410228,-5.056882597
19150,756663,1.00E-05,NCI-H1092,-6.60447465,1.054983985,97.72835679,-1.401680859,-6.618337266
22895,758488,1.00E-05,NCI-H1092,-7.175949018,31.30204889,97.20706498,-3.930820044,-7.030857211
27038,761194,1.00E-05,NCI-H1092,-5.784165839,11.01087659,97.59048776,-3.801238441,-5.722362895
25631,760444,1.00E-05,NCI-H1092,-0.617637323,-1802.284993,97.22287285,-0.343972887,-5.271661594
14604,755386,1.00E-05,NCI-H1092,-4.843192192,-179.5785381,68.04233326,-2.76268682,-5.372152906
22193,758253,1.00E-05,NCI-H1092,-7.034965452,22.56311584,98.72924483,-0.86288836,-6.729410177
22270,758254,1.00E-05,NCI-H1092,-6.364889712,5.988253416,97.68578147,-1.608376133,-6.32982849
6799,330507,1.00E-05,NCI-H1092,-3.944201842,-383.1002727,101.495621,-0.783246999,-5.158489871
26648,761189,1.00E-05,NCI-H1092,-8.625009355,-0.068701328,125.9249609,-2.509894974,-8.530501838
13745,754358,1.00E-05,NCI-H1092,-5.031933358,-46.44371901,93.7370303,-8.847617605,-5.250630759
19537,756878,1.00E-05,NCI-H1092,-5.028367652,-55.64225291,100.2694324,-8.927021252,-5.237458265
22059,758252,1.00E-05,NCI-H1092,-7.329020556,7.302153064,96.85590018,-7.74539245,-7.21876574
20313,757437,1.00E-05,NCI-H1092,-5.968991813,-6.277880041,97.88192289,-1.455928318,-6.028738992
28830,762152,1.00E-05,NCI-H1092,-6.189422544,4.996642421,96.2194016,-4.396450877,-6.187527238
2378,49842,1.00E-05,NCI-H1092,-8.711326961,27.80952181,143.2039939,-0.549917276,-7.557425449
26178,760842,1.00E-05,NCI-H1092,-4.793470598,-189.6002325,93.3350282,-1.576044593,-5.328426059
13822,754359,1.00E-05,NCI-H1092,-5.556178618,-0.081351903,96.65598091,-12.19059958,-5.699118402
24537,759659,1.00E-05,NCI-H1092,-3.931570624,-1404.746301,90.94704116,-1.116405086,-5.375480932
14292,754366,1.00E-05,NCI-H1092,-5.771106789,5.255899135,83.50402533,-2.773718104,-5.809492874
34236,765396,1.00E-05,NCI-H1092,-7.443844154,49.48716188,92.05161787,-1.343863327,-5.986968509
36700,766907,1.00E-05,NCI-H1092,-7.296804993,8.883163263,86.71157113,-5.066268109,-7.248018354
37316,767125,1.00E-05,NCI-H1092,-8.008730352,41.77104656,106.3442052,-0.609366604,-6.60927103
31695,764092,1.00E-05,NCI-H1092,-6.676946657,22.44269858,98.77374135,-0.366243306,-5.998080653
34852,765775,1.00E-05,NCI-H1092,-7.579633154,37.52906337,109.3482141,-0.904785573,-6.806438462
35930,766271,1.00E-05,NCI-H1092,-5.051328418,-45.13622074,103.0973335,-6.789673649,-5.230039778
30232,763526,1.00E-05,NCI-H1092,-5.229029906,-15.97328236,98.65405122,-3.053213524,-5.285011513
31233,764040,1.00E-05,NCI-H1092,-5.263457384,31.82595143,95.68449206,-2.390750076,-5.078628061
38548,767952,1.00E-05,NCI-H1092,-5.541514553,14.08169062,100.8921599,-3.248680052,-5.503614536
40396,771750,1.00E-05,NCI-H1092,-3.330474905,-423.8890504,108.247058,-0.379072178,-5.751256265
35699,766254,1.00E-05,NCI-H1092,-7.639175194,5.972618666,97.57246219,-3.873959891,-7.620156599
39549,768509,1.00E-05,NCI-H1092,-7.032942964,39.24683209,102.3591267,-1.538462982,-6.538797166
40473,771751,1.00E-05,NCI-H1092,-8.188833972,1.321940564,79.40247685,-2.261615199,-8.282823476
41166,772351,1.00E-05,NCI-H1092,-6.887599954,35.75403357,99.86511591,-1.317304661,-6.464363813
42783,773261,1.00E-05,NCI-H1092,-4.757781716,-319.3863914,65.77789975,-2.882381419,-5.379048861
16642,755843,1.00E-05,NCI-H1092,-5.245967678,-6.531862556,98.24602802,-4.441285713,-5.264218074
19693,757043,1.00E-05,NCI-H1092,-7.412061037,6.550694238,89.26096013,-1.561819177,-7.450904932
38471,767951,1.00E-05,NCI-H1092,-6.634205373,38.61744929,96.04668762,-0.965546455,-5.99434141
42321,773095,1.00E-05,NCI-H1092,-6.811390371,-4.9169685,98.67913379,-0.968727756,-6.863729824
977,14229,1.00E-05,NCI-H1092,-5.142922716,6.589256871,102.172563,-3.011469529,-5.136856207
32080,764238,1.00E-05,NCI-H1092,-5.476599822,0.616882316,107.3298776,-14.07818882,-5.43789001
40165,771650,1.00E-05,NCI-H1092,-5.192672256,-18.69665366,102.7859942,-3.757957724,-5.254447817
35160,765888,1.00E-05,NCI-H1092,-5.413806921,0.232059156,103.2071018,-6.33871355,-5.321596646
1659,27640,1.00E-05,NCI-H1105,-6.881926564,40.15873893,87.2686706,-0.869091308,-6.183436203
3058,79037,1.00E-05,NCI-H1105,-5.767162039,10.10135313,98.62479605,-2.872267759,-5.715045967
7034,409962,1.00E-05,NCI-H1105,-5.719049179,6.192411768,102.7130518,-2.252047969,-5.678308362
2668,63878,1.00E-05,NCI-H1105,-6.353665924,14.13276461,97.97293636,-1.219710541,-6.235768589
3525,105014,1.00E-05,NCI-H1105,-6.748036541,4.976189301,106.3433875,-2.436846475,-6.68367082
7980,613327,1.00E-05,NCI-H1105,-8.287084653,3.570461841,96.03125041,-2.686898143,-8.266669417
1581,26980,1.00E-05,NCI-H1105,-7.481958129,3.305438331,101.1210871,-2.528236452,-7.486663891
1425,25154,1.00E-05,NCI-H1105,-5.385443606,7.096962208,101.4313335,-2.475330824,-5.320758311
4928,138783,1.00E-05,NCI-H1105,-5.316556916,-31.37224225,102.9490625,-1.03585948,-5.500785014
6338,241240,1.00E-05,NCI-H1105,-5.616908054,14.7665168,100.2357427,-2.462258072,-5.562890577
20650,757441,1.00E-05,NCI-H1105,-5.672980052,16.38477596,101.7090948,-1.641315535,-5.557732084
6567,279836,1.00E-05,NCI-H1105,-8.033542877,3.556365362,100.0660402,-1.370942914,-8.013932035
17819,756645,1.00E-05,NCI-H1105,-5.708257852,20.69365401,101.607004,-3.656110952,-5.62543339
7438,609699,1.00E-05,NCI-H1105,-8.704950377,1.180499904,95.5784244,-3.612289553,-8.674707699
11472,747971,1.00E-05,NCI-H1105,-5.360321155,-5.456811137,98.28499436,-2.089677169,-5.376807496
4153,123127,1.00E-05,NCI-H1105,-7.608771746,1.713932877,95.30688641,-2.354574865,-7.625689816
11317,745750,1.00E-05,NCI-H1105,-5.271647346,-4.644387481,99.25328609,-4.287994635,-5.268846624
8054,616348,1.00E-05,NCI-H1105,-6.819723968,2.816609938,96.58577044,-2.6986159,-6.795055941
3910,122819,1.00E-05,NCI-H1105,-7.422903548,1.167038299,92.53117035,-1.978680817,-7.472189383
6412,246131,1.00E-05,NCI-H1105,-6.891722283,3.125626107,98.85508412,-2.129365011,-6.873882213
27970,761432,1.00E-05,NCI-H1105,-8.29361702,16.62959882,60.40130595,-9.067051788,-8.405945734
7439,609699,1.00E-05,NCI-H1105,-8.692861053,1.506857365,115.271488,-3.779840386,-8.599379477
5539,180973,0.0002,NCI-H1105,-5.483920497,-0.72864309,110.4217306,-5.230541839,-5.393617903
7440,609699,1.00E-05,NCI-H1105,-8.687000962,1.326321897,125.173399,-3.204392741,-8.575278233
4155,123127,1.00E-05,NCI-H1105,-7.459952194,4.209463509,96.07082686,-7.544506228,-7.557871085
5540,180973,0.0002,NCI-H1105,-5.262243738,-0.284443729,103.1316427,-3.371097038,-5.288038372
7441,609699,1.00E-05,NCI-H1105,-8.676435171,0.615733535,106.6620267,-4.10196443,-8.610518679
5541,180973,0.0002,NCI-H1105,-5.486698331,-0.825332579,98.86075213,-5.651592565,-5.421984544
5542,180973,0.0002,NCI-H1105,-5.335468759,-0.476308031,103.2823383,-3.169886543,-5.338367766
4158,123127,1.00E-05,NCI-H1105,-7.589649612,2.480315338,97.11693328,-3.225208455,-7.603956783
5544,180973,0.0002,NCI-H1105,-5.191486947,-0.803598101,97.36344913,-3.082471988,-5.236818956
4160,123127,1.00E-05,NCI-H1105,-7.592062122,0.997341929,95.67372461,-2.713177221,-7.614649267
5545,180973,0.0002,NCI-H1105,-5.415846778,-0.688377877,101.4691242,-5.183701285,-5.383198678
7446,609699,1.00E-05,NCI-H1105,-8.680250376,0.722611714,107.5257151,-3.435219173,-8.617715075
4161,123127,1.00E-05,NCI-H1105,-7.653045829,0.881318864,103.2731222,-2.148951948,-7.629039671
28675,761931,1.00E-05,NCI-H1105,-5.516028345,20.11124059,99.70144319,-1.809569668,-5.364265335
2047,36405,1.00E-05,NCI-H1105,-6.278272436,0.753073995,100.5034017,-4.044445695,-6.235056481
20651,757441,1.00E-05,NCI-H1105,-5.960198704,17.60059729,98.91286313,-1.839904179,-5.83444374
21254,758242,1.00E-05,NCI-H1105,-6.333336944,13.9402708,101.9088561,-2.309584693,-6.227819851
24695,759661,1.00E-05,NCI-H1105,-5.745168791,10.05940081,101.6237356,-2.706972997,-5.688224187
29221,762382,1.00E-05,NCI-H1105,-6.483355371,45.59334519,101.7424687,-0.879466699,-5.218953706
13352,754353,1.00E-05,NCI-H1105,-5.96949888,8.624853181,95.23112866,-1.970296731,-5.948104883
17661,756643,1.00E-05,NCI-H1105,-7.586805083,6.98797065,100.8862283,-2.789000459,-7.566669081
20082,757333,1.00E-05,NCI-H1105,-3.251630187,-3218.149971,98.14277695,-0.897585512,-5.343568353
22505,758257,1.00E-05,NCI-H1105,-7.952846755,18.06114162,118.8535205,-1.005846993,-7.597788276
28285,761693,1.00E-05,NCI-H1105,-5.497886748,20.93674027,100.8713429,-2.286272593,-5.348549973
11940,750691,1.00E-05,NCI-H1105,-5.597927972,-10.49779764,100.1014592,-1.630633523,-5.664472407
13273,754352,1.00E-05,NCI-H1105,-6.260713281,4.37288754,102.5884273,-3.974489516,-6.206893164
14136,754364,1.00E-05,NCI-H1105,-6.137437211,18.7186002,100.8104886,-2.380702852,-6.04953902
21175,758007,1.00E-05,NCI-H1105,-4.950777356,-22.41647895,98.70742586,-2.284518256,-5.042441441
23522,758871,1.00E-05,NCI-H1105,-6.955741225,44.91089589,89.87781791,-1.561106302,-6.346797608
13431,754354,1.00E-05,NCI-H1105,-8.368196625,18.25460565,93.17252119,-8.178183474,-8.380816792
17190,755983,1.00E-05,NCI-H1105,-8.7923722,14.07194401,120.1774646,-5.815511229,-8.616822007
20863,757444,1.00E-05,NCI-H1105,-10.87116711,-38.08290092,341.5185771,-0.122733373,-6.631980116
21487,758245,1.00E-05,NCI-H1105,-6.021741954,8.731004554,105.5925686,-1.600188678,-5.936210475
24773,759674,1.00E-05,NCI-H1105,-5.509615123,1.144417403,101.8480089,-7.603261527,-5.569575876
16565,755775,1.00E-05,NCI-H1105,-6.063656111,13.94362738,99.66962039,-3.500923188,-6.046915025
25554,760443,1.00E-05,NCI-H1105,2.128326422,-2504.384111,109.7955996,-0.201026377,-5.986087403
20471,757439,1.00E-05,NCI-H1105,-5.70130022,-2.504365847,102.0412371,-2.288174581,-5.706377594
12019,751249,1.00E-05,NCI-H1105,-6.356018973,3.989458788,99.54044143,-0.682587023,-6.305692628
23914,759096,1.00E-05,NCI-H1105,-6.143420239,11.1189857,99.62430104,-5.140197671,-6.141996659
14371,754367,1.00E-05,NCI-H1105,-5.850645304,30.7736165,95.77924667,-2.012878726,-5.625492109
21961,758251,1.00E-05,NCI-H1105,-5.348680057,18.29049634,96.52687986,-1.370804956,-5.211996746
23443,758774,1.00E-05,NCI-H1105,-6.560150796,-1.04686719,101.6376966,-2.468008022,-6.579828571
26727,761190,1.00E-05,NCI-H1105,-8.186776251,-0.384052479,89.38313591,-5.732399347,-8.163294303
14215,754365,1.00E-05,NCI-H1105,-7.176457208,2.145159567,72.13754068,-3.920318335,-7.273535134
